Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario10_min16_mx8_res30_q5_ord2;T4;2.5;1.06;1.64;0.98;0.8;0.92
cenario10_min16_mx8_res30_q5_ord2;T4;3.0;1.04;2.12;0.96;0.75;0.92
cenario10_min16_mx8_res30_q5_ord2;T4;3.5;1.03;2.6;0.94;0.69;0.92
cenario10_min16_mx8_res30_q5_ord2;T4;4.0;1.02;3.06;0.93;0.64;0.92
cenario10_min16_mx8_res30_q5_ord2;T4;4.5;1.01;3.52;0.92;0.6;0.92
cenario10_min16_mx8_res30_q5_ord2;T4;5.0;1.0;3.98;0.91;0.58;0.92
cenario11_min16_mx8_res30_q10_ord1;T4;-10.0;1.36;-14.55;1.46;-0.07;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-9.0;1.34;-13.09;1.46;-0.08;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-8.0;1.33;-11.63;1.46;-0.08;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-7.0;1.31;-10.16;1.46;-0.07;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-6.0;1.28;-8.7;1.46;-0.05;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-5.0;1.25;-7.25;1.45;0.01;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-4.0;1.2;-5.81;1.42;0.15;0.91
cenario11_min16_mx8_res30_q10_ord1;T4;-3.0;1.14;-4.42;1.34;0.39;0.92
cenario11_min16_mx8_res30_q10_ord1;T4;-2.0;1.06;-3.12;1.22;0.69;0.93
cenario11_min16_mx8_res30_q10_ord1;T4;-1.0;0.99;-1.99;1.07;0.92;0.94
cenario11_min16_mx8_res30_q10_ord1;T4;1.0;0.89;-0.11;0.87;0.98;0.95
cenario11_min16_mx8_res30_q10_ord1;T4;2.0;0.87;0.73;0.83;0.92;0.95
cenario11_min16_mx8_res30_q10_ord1;T4;3.0;0.85;1.55;0.8;0.86;0.95
cenario11_min16_mx8_res30_q10_ord1;T4;4.0;0.83;2.34;0.78;0.78;0.94
cenario11_min16_mx8_res30_q10_ord1;T4;5.0;0.82;3.11;0.76;0.7;0.94
cenario11_min16_mx8_res30_q10_ord1;T4;6.0;0.81;3.86;0.75;0.61;0.93
cenario11_min16_mx8_res30_q10_ord1;T4;7.0;0.8;4.6;0.73;0.53;0.93
cenario11_min16_mx8_res30_q10_ord1;T4;8.0;0.79;5.33;0.72;0.47;0.92
cenario11_min16_mx8_res30_q10_ord1;T4;9.0;0.78;6.05;0.72;0.41;0.92
cenario11_min16_mx8_res30_q10_ord1;T4;10.0;0.78;6.77;0.72;0.39;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;-10.0;1.84;-19.38;1.97;-0.31;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-9.0;1.82;-17.41;1.97;-0.33;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-8.0;1.8;-15.44;1.97;-0.35;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-7.0;1.78;-13.46;1.98;-0.37;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-6.0;1.75;-11.49;1.98;-0.38;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-5.0;1.7;-9.51;1.98;-0.37;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-4.0;1.63;-7.53;1.96;-0.31;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-3.0;1.53;-5.58;1.89;-0.1;0.86
cenario12_min16_mx8_res30_q10_ord2;T4;-2.0;1.37;-3.75;1.67;0.4;0.87
cenario12_min16_mx8_res30_q10_ord2;T4;-1.0;1.24;-2.24;1.4;0.84;0.89
cenario12_min16_mx8_res30_q10_ord2;T4;1.0;1.11;0.11;1.08;0.97;0.91
cenario12_min16_mx8_res30_q10_ord2;T4;2.0;1.07;1.15;1.01;0.87;0.91
cenario12_min16_mx8_res30_q10_ord2;T4;3.0;1.04;2.12;0.96;0.75;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;4.0;1.02;3.06;0.93;0.65;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;5.0;1.0;3.98;0.91;0.57;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;6.0;0.98;4.88;0.9;0.49;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;7.0;0.97;5.77;0.89;0.44;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;8.0;0.96;6.65;0.88;0.39;0.92
cenario12_min16_mx8_res30_q10_ord2;T4;9.0;0.95;7.53;0.88;0.35;0.91
cenario12_min16_mx8_res30_q10_ord2;T4;10.0;0.94;8.4;0.87;0.33;0.91
cenario13_min16_mx8_res50_q5_ord1;T4;-5.0;1.25;-7.27;1.45;0.04;0.9
cenario13_min16_mx8_res50_q5_ord1;T4;-4.5;1.23;-6.54;1.44;0.06;0.9
cenario13_min16_mx8_res50_q5_ord1;T4;-4.0;1.21;-5.83;1.43;0.11;0.9
cenario13_min16_mx8_res50_q5_ord1;T4;-3.5;1.18;-5.12;1.41;0.2;0.9
cenario13_min16_mx8_res50_q5_ord1;T4;-3.0;1.14;-4.42;1.37;0.32;0.91
cenario13_min16_mx8_res50_q5_ord1;T4;-2.5;1.1;-3.75;1.31;0.48;0.92
cenario13_min16_mx8_res50_q5_ord1;T4;-2.0;1.06;-3.11;1.22;0.67;0.93
cenario13_min16_mx8_res50_q5_ord1;T4;-1.5;1.02;-2.53;1.13;0.83;0.93
cenario13_min16_mx8_res50_q5_ord1;T4;-1.0;0.98;-1.98;1.05;0.93;0.94
cenario13_min16_mx8_res50_q5_ord1;T4;-0.5;0.95;-1.48;0.98;0.98;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;0.5;0.91;-0.55;0.89;0.99;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;1.0;0.89;-0.11;0.86;0.97;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;1.5;0.88;0.31;0.84;0.95;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;2.0;0.87;0.73;0.83;0.92;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;2.5;0.86;1.14;0.81;0.89;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;3.0;0.85;1.55;0.8;0.86;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;3.5;0.84;1.94;0.79;0.83;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;4.0;0.83;2.34;0.78;0.79;0.95
cenario13_min16_mx8_res50_q5_ord1;T4;4.5;0.83;2.73;0.77;0.75;0.94
cenario13_min16_mx8_res50_q5_ord1;T4;5.0;0.82;3.11;0.77;0.73;0.94
cenario14_min16_mx8_res50_q5_ord2;T4;-5.0;1.65;-9.25;1.91;-0.3;0.85
cenario14_min16_mx8_res50_q5_ord2;T4;-4.5;1.62;-8.29;1.91;-0.29;0.85
cenario14_min16_mx8_res50_q5_ord2;T4;-4.0;1.59;-7.34;1.9;-0.25;0.86
cenario14_min16_mx8_res50_q5_ord2;T4;-3.5;1.54;-6.4;1.88;-0.18;0.86
cenario14_min16_mx8_res50_q5_ord2;T4;-3.0;1.49;-5.46;1.84;-0.06;0.86
cenario14_min16_mx8_res50_q5_ord2;T4;-2.5;1.42;-4.56;1.77;0.14;0.87
cenario14_min16_mx8_res50_q5_ord2;T4;-2.0;1.35;-3.7;1.64;0.43;0.87
cenario14_min16_mx8_res50_q5_ord2;T4;-1.5;1.28;-2.92;1.47;0.71;0.88
cenario14_min16_mx8_res50_q5_ord2;T4;-1.0;1.23;-2.23;1.33;0.9;0.89
cenario14_min16_mx8_res50_q5_ord2;T4;-0.5;1.18;-1.59;1.23;0.98;0.9
cenario14_min16_mx8_res50_q5_ord2;T4;0.5;1.13;-0.44;1.11;0.99;0.9
cenario14_min16_mx8_res50_q5_ord2;T4;1.0;1.11;0.11;1.07;0.96;0.91
cenario14_min16_mx8_res50_q5_ord2;T4;1.5;1.09;0.63;1.03;0.92;0.91
cenario14_min16_mx8_res50_q5_ord2;T4;2.0;1.07;1.14;1.0;0.87;0.91
cenario14_min16_mx8_res50_q5_ord2;T4;2.5;1.05;1.63;0.98;0.82;0.92
cenario14_min16_mx8_res50_q5_ord2;T4;3.0;1.04;2.12;0.96;0.76;0.92
cenario14_min16_mx8_res50_q5_ord2;T4;3.5;1.03;2.59;0.94;0.71;0.92
cenario14_min16_mx8_res50_q5_ord2;T4;4.0;1.01;3.06;0.93;0.66;0.92
cenario14_min16_mx8_res50_q5_ord2;T4;4.5;1.0;3.52;0.92;0.62;0.92
cenario14_min16_mx8_res50_q5_ord2;T4;5.0;1.0;3.98;0.91;0.59;0.92
cenario15_min16_mx8_res50_q10_ord1;T4;-10.0;1.36;-14.55;1.46;-0.02;0.89
cenario15_min16_mx8_res50_q10_ord1;T4;-9.0;1.34;-13.09;1.46;-0.02;0.89
cenario15_min16_mx8_res50_q10_ord1;T4;-8.0;1.33;-11.64;1.46;-0.03;0.89
cenario15_min16_mx8_res50_q10_ord1;T4;-7.0;1.31;-10.18;1.46;-0.02;0.89
cenario15_min16_mx8_res50_q10_ord1;T4;-6.0;1.29;-8.72;1.46;-0.01;0.89
cenario15_min16_mx8_res50_q10_ord1;T4;-5.0;1.25;-7.27;1.45;0.03;0.9
cenario15_min16_mx8_res50_q10_ord1;T4;-4.0;1.21;-5.83;1.42;0.13;0.9
cenario15_min16_mx8_res50_q10_ord1;T4;-3.0;1.14;-4.42;1.36;0.35;0.91
cenario15_min16_mx8_res50_q10_ord1;T4;-2.0;1.06;-3.11;1.22;0.67;0.93
cenario15_min16_mx8_res50_q10_ord1;T4;-1.0;0.98;-1.98;1.07;0.91;0.94
cenario15_min16_mx8_res50_q10_ord1;T4;1.0;0.89;-0.11;0.87;0.98;0.95
cenario15_min16_mx8_res50_q10_ord1;T4;2.0;0.87;0.73;0.83;0.93;0.95
cenario15_min16_mx8_res50_q10_ord1;T4;3.0;0.85;1.55;0.8;0.86;0.95
cenario15_min16_mx8_res50_q10_ord1;T4;4.0;0.83;2.34;0.78;0.79;0.95
cenario15_min16_mx8_res50_q10_ord1;T4;5.0;0.82;3.11;0.76;0.71;0.94
cenario15_min16_mx8_res50_q10_ord1;T4;6.0;0.81;3.86;0.75;0.62;0.93
cenario15_min16_mx8_res50_q10_ord1;T4;7.0;0.8;4.6;0.74;0.54;0.93
cenario15_min16_mx8_res50_q10_ord1;T4;8.0;0.79;5.34;0.73;0.48;0.92
cenario15_min16_mx8_res50_q10_ord1;T4;9.0;0.78;6.06;0.72;0.43;0.92
cenario15_min16_mx8_res50_q10_ord1;T4;10.0;0.78;6.78;0.72;0.41;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;-10.0;1.78;-18.81;1.91;-0.28;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-9.0;1.77;-16.9;1.91;-0.29;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-8.0;1.75;-14.99;1.91;-0.31;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-7.0;1.73;-13.08;1.91;-0.32;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-6.0;1.69;-11.16;1.91;-0.33;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-5.0;1.65;-9.25;1.91;-0.31;0.85
cenario16_min16_mx8_res50_q10_ord2;T4;-4.0;1.59;-7.34;1.89;-0.23;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-3.0;1.49;-5.46;1.82;-0.0;0.86
cenario16_min16_mx8_res50_q10_ord2;T4;-2.0;1.35;-3.7;1.62;0.46;0.87
cenario16_min16_mx8_res50_q10_ord2;T4;-1.0;1.23;-2.23;1.37;0.86;0.89
cenario16_min16_mx8_res50_q10_ord2;T4;1.0;1.11;0.11;1.08;0.97;0.91
cenario16_min16_mx8_res50_q10_ord2;T4;2.0;1.07;1.14;1.01;0.87;0.91
cenario16_min16_mx8_res50_q10_ord2;T4;3.0;1.04;2.12;0.96;0.77;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;4.0;1.01;3.06;0.93;0.67;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;5.0;1.0;3.98;0.91;0.57;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;6.0;0.98;4.88;0.9;0.49;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;7.0;0.97;5.77;0.88;0.42;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;8.0;0.96;6.65;0.88;0.36;0.92
cenario16_min16_mx8_res50_q10_ord2;T4;9.0;0.95;7.52;0.87;0.31;0.91
cenario16_min16_mx8_res50_q10_ord2;T4;10.0;0.94;8.39;0.87;0.29;0.91
cenario17_min16_mx10_res30_q5_ord1;T4;-5.0;1.27;-7.33;1.45;0.1;0.91
cenario17_min16_mx10_res30_q5_ord1;T4;-4.5;1.25;-6.6;1.44;0.12;0.91
cenario17_min16_mx10_res30_q5_ord1;T4;-4.0;1.22;-5.89;1.43;0.18;0.92
cenario17_min16_mx10_res30_q5_ord1;T4;-3.5;1.19;-5.18;1.4;0.26;0.92
cenario17_min16_mx10_res30_q5_ord1;T4;-3.0;1.16;-4.48;1.37;0.38;0.92
cenario17_min16_mx10_res30_q5_ord1;T4;-2.5;1.12;-3.81;1.32;0.52;0.92
cenario17_min16_mx10_res30_q5_ord1;T4;-2.0;1.08;-3.17;1.24;0.68;0.93
cenario17_min16_mx10_res30_q5_ord1;T4;-1.5;1.04;-2.56;1.16;0.82;0.94
cenario17_min16_mx10_res30_q5_ord1;T4;-1.0;1.01;-2.01;1.08;0.93;0.94
cenario17_min16_mx10_res30_q5_ord1;T4;-0.5;0.97;-1.49;1.01;0.98;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;0.5;0.93;-0.54;0.91;0.99;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;1.0;0.91;-0.09;0.88;0.97;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;1.5;0.9;0.34;0.86;0.95;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;2.0;0.88;0.77;0.85;0.92;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;2.5;0.88;1.19;0.84;0.9;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;3.0;0.87;1.61;0.83;0.88;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;3.5;0.86;2.02;0.82;0.85;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;4.0;0.86;2.43;0.81;0.82;0.95
cenario17_min16_mx10_res30_q5_ord1;T4;4.5;0.85;2.83;0.8;0.79;0.94
cenario17_min16_mx10_res30_q5_ord1;T4;5.0;0.85;3.23;0.8;0.77;0.94
cenario18_min16_mx10_res30_q5_ord2;T4;-5.0;1.72;-9.59;1.98;-0.33;0.86
cenario18_min16_mx10_res30_q5_ord2;T4;-4.5;1.69;-8.6;1.98;-0.32;0.86
cenario18_min16_mx10_res30_q5_ord2;T4;-4.0;1.65;-7.61;1.97;-0.28;0.86
cenario18_min16_mx10_res30_q5_ord2;T4;-3.5;1.61;-6.63;1.95;-0.22;0.86
cenario18_min16_mx10_res30_q5_ord2;T4;-3.0;1.55;-5.65;1.92;-0.1;0.86
cenario18_min16_mx10_res30_q5_ord2;T4;-2.5;1.48;-4.71;1.84;0.1;0.87
cenario18_min16_mx10_res30_q5_ord2;T4;-2.0;1.41;-3.81;1.71;0.39;0.88
cenario18_min16_mx10_res30_q5_ord2;T4;-1.5;1.33;-3.0;1.54;0.69;0.89
cenario18_min16_mx10_res30_q5_ord2;T4;-1.0;1.27;-2.27;1.38;0.89;0.89
cenario18_min16_mx10_res30_q5_ord2;T4;-0.5;1.23;-1.61;1.28;0.98;0.9
cenario18_min16_mx10_res30_q5_ord2;T4;0.5;1.16;-0.42;1.14;0.99;0.91
cenario18_min16_mx10_res30_q5_ord2;T4;1.0;1.14;0.14;1.09;0.96;0.91
cenario18_min16_mx10_res30_q5_ord2;T4;1.5;1.12;0.68;1.06;0.91;0.91
cenario18_min16_mx10_res30_q5_ord2;T4;2.0;1.1;1.19;1.02;0.85;0.91
cenario18_min16_mx10_res30_q5_ord2;T4;2.5;1.08;1.7;0.99;0.79;0.92
cenario18_min16_mx10_res30_q5_ord2;T4;3.0;1.06;2.19;0.97;0.73;0.92
cenario18_min16_mx10_res30_q5_ord2;T4;3.5;1.05;2.67;0.95;0.67;0.92
cenario18_min16_mx10_res30_q5_ord2;T4;4.0;1.04;3.14;0.94;0.62;0.92
cenario18_min16_mx10_res30_q5_ord2;T4;4.5;1.02;3.61;0.93;0.57;0.92
cenario18_min16_mx10_res30_q5_ord2;T4;5.0;1.01;4.07;0.92;0.55;0.92
cenario19_min16_mx10_res30_q10_ord1;T4;-10.0;1.36;-14.61;1.46;0.03;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-9.0;1.35;-13.15;1.46;0.03;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-8.0;1.34;-11.69;1.46;0.03;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-7.0;1.32;-10.24;1.46;0.04;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-6.0;1.3;-8.78;1.45;0.05;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-5.0;1.27;-7.33;1.45;0.1;0.91
cenario19_min16_mx10_res30_q10_ord1;T4;-4.0;1.22;-5.89;1.42;0.2;0.92
cenario19_min16_mx10_res30_q10_ord1;T4;-3.0;1.16;-4.48;1.36;0.4;0.92
cenario19_min16_mx10_res30_q10_ord1;T4;-2.0;1.08;-3.17;1.24;0.69;0.93
cenario19_min16_mx10_res30_q10_ord1;T4;-1.0;1.01;-2.01;1.09;0.91;0.94
cenario19_min16_mx10_res30_q10_ord1;T4;1.0;0.91;-0.09;0.89;0.98;0.95
cenario19_min16_mx10_res30_q10_ord1;T4;2.0;0.88;0.77;0.85;0.93;0.95
cenario19_min16_mx10_res30_q10_ord1;T4;3.0;0.87;1.61;0.83;0.88;0.95
cenario19_min16_mx10_res30_q10_ord1;T4;4.0;0.86;2.43;0.81;0.82;0.95
cenario19_min16_mx10_res30_q10_ord1;T4;5.0;0.85;3.23;0.8;0.75;0.94
cenario19_min16_mx10_res30_q10_ord1;T4;6.0;0.84;4.02;0.78;0.67;0.94
cenario19_min16_mx10_res30_q10_ord1;T4;7.0;0.83;4.79;0.77;0.59;0.93
cenario19_min16_mx10_res30_q10_ord1;T4;8.0;0.82;5.55;0.76;0.52;0.93
cenario19_min16_mx10_res30_q10_ord1;T4;9.0;0.81;6.31;0.75;0.46;0.93
cenario19_min16_mx10_res30_q10_ord1;T4;10.0;0.81;7.06;0.75;0.44;0.92
cenario20_min16_mx10_res30_q10_ord2;T4;-10.0;1.85;-19.49;1.97;-0.25;0.87
cenario20_min16_mx10_res30_q10_ord2;T4;-9.0;1.84;-17.52;1.98;-0.27;0.87
cenario20_min16_mx10_res30_q10_ord2;T4;-8.0;1.82;-15.54;1.98;-0.29;0.87
cenario20_min16_mx10_res30_q10_ord2;T4;-7.0;1.79;-13.56;1.98;-0.32;0.87
cenario20_min16_mx10_res30_q10_ord2;T4;-6.0;1.76;-11.57;1.98;-0.33;0.86
cenario20_min16_mx10_res30_q10_ord2;T4;-5.0;1.72;-9.59;1.98;-0.32;0.86
cenario20_min16_mx10_res30_q10_ord2;T4;-4.0;1.65;-7.61;1.97;-0.26;0.86
cenario20_min16_mx10_res30_q10_ord2;T4;-3.0;1.55;-5.65;1.9;-0.04;0.86
cenario20_min16_mx10_res30_q10_ord2;T4;-2.0;1.41;-3.81;1.69;0.43;0.88
cenario20_min16_mx10_res30_q10_ord2;T4;-1.0;1.27;-2.27;1.43;0.84;0.89
cenario20_min16_mx10_res30_q10_ord2;T4;1.0;1.14;0.14;1.11;0.97;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;2.0;1.1;1.19;1.02;0.86;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;3.0;1.06;2.19;0.97;0.73;0.92
cenario20_min16_mx10_res30_q10_ord2;T4;4.0;1.04;3.14;0.94;0.62;0.92
cenario20_min16_mx10_res30_q10_ord2;T4;5.0;1.01;4.07;0.92;0.54;0.92
cenario20_min16_mx10_res30_q10_ord2;T4;6.0;1.0;4.99;0.91;0.46;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;7.0;0.98;5.89;0.9;0.41;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;8.0;0.97;6.78;0.89;0.36;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;9.0;0.96;7.68;0.89;0.32;0.91
cenario20_min16_mx10_res30_q10_ord2;T4;10.0;0.96;8.56;0.89;0.31;0.9
cenario21_min16_mx10_res50_q5_ord1;T4;-5.0;1.3;-7.49;1.51;-0.08;0.9
cenario21_min16_mx10_res50_q5_ord1;T4;-4.5;1.27;-6.73;1.51;-0.05;0.9
cenario21_min16_mx10_res50_q5_ord1;T4;-4.0;1.25;-5.98;1.49;0.02;0.91
cenario21_min16_mx10_res50_q5_ord1;T4;-3.5;1.21;-5.24;1.47;0.11;0.91
cenario21_min16_mx10_res50_q5_ord1;T4;-3.0;1.17;-4.52;1.42;0.25;0.91
cenario21_min16_mx10_res50_q5_ord1;T4;-2.5;1.13;-3.82;1.35;0.44;0.92
cenario21_min16_mx10_res50_q5_ord1;T4;-2.0;1.08;-3.17;1.26;0.64;0.93
cenario21_min16_mx10_res50_q5_ord1;T4;-1.5;1.04;-2.56;1.16;0.81;0.94
cenario21_min16_mx10_res50_q5_ord1;T4;-1.0;1.0;-2.0;1.08;0.93;0.94
cenario21_min16_mx10_res50_q5_ord1;T4;-0.5;0.97;-1.48;1.0;0.98;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;0.5;0.92;-0.54;0.91;0.99;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;1.0;0.9;-0.1;0.87;0.97;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;1.5;0.89;0.34;0.85;0.94;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;2.0;0.88;0.76;0.84;0.92;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;2.5;0.87;1.17;0.82;0.89;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;3.0;0.86;1.58;0.81;0.86;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;3.5;0.85;1.99;0.8;0.83;0.95
cenario21_min16_mx10_res50_q5_ord1;T4;4.0;0.85;2.38;0.79;0.79;0.94
cenario21_min16_mx10_res50_q5_ord1;T4;4.5;0.84;2.78;0.79;0.76;0.94
cenario21_min16_mx10_res50_q5_ord1;T4;5.0;0.83;3.17;0.78;0.74;0.94
cenario22_min16_mx10_res50_q5_ord2;T4;-5.0;1.73;-9.66;2.01;-0.38;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;-4.5;1.7;-8.66;2.01;-0.37;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;-4.0;1.66;-7.66;2.0;-0.34;0.86
cenario22_min16_mx10_res50_q5_ord2;T4;-3.5;1.62;-6.66;1.98;-0.27;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;-3.0;1.56;-5.68;1.94;-0.16;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;-2.5;1.49;-4.72;1.87;0.05;0.87
cenario22_min16_mx10_res50_q5_ord2;T4;-2.0;1.4;-3.81;1.73;0.35;0.88
cenario22_min16_mx10_res50_q5_ord2;T4;-1.5;1.33;-2.99;1.54;0.68;0.89
cenario22_min16_mx10_res50_q5_ord2;T4;-1.0;1.27;-2.27;1.38;0.89;0.9
cenario22_min16_mx10_res50_q5_ord2;T4;-0.5;1.22;-1.61;1.27;0.98;0.9
cenario22_min16_mx10_res50_q5_ord2;T4;0.5;1.16;-0.42;1.14;0.99;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;1.0;1.14;0.14;1.09;0.96;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;1.5;1.12;0.67;1.06;0.91;0.91
cenario22_min16_mx10_res50_q5_ord2;T4;2.0;1.1;1.19;1.03;0.86;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;2.5;1.08;1.7;1.0;0.8;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;3.0;1.06;2.19;0.98;0.75;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;3.5;1.05;2.68;0.96;0.69;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;4.0;1.04;3.16;0.95;0.65;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;4.5;1.03;3.63;0.94;0.6;0.92
cenario22_min16_mx10_res50_q5_ord2;T4;5.0;1.02;4.1;0.94;0.58;0.92
cenario23_min16_mx10_res50_q10_ord1;T4;-10.0;1.41;-15.13;1.53;-0.15;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-9.0;1.4;-13.6;1.53;-0.16;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-8.0;1.38;-12.07;1.53;-0.16;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-7.0;1.36;-10.54;1.53;-0.16;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-6.0;1.34;-9.01;1.53;-0.14;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-5.0;1.3;-7.49;1.52;-0.09;0.9
cenario23_min16_mx10_res50_q10_ord1;T4;-4.0;1.25;-5.98;1.49;0.04;0.91
cenario23_min16_mx10_res50_q10_ord1;T4;-3.0;1.17;-4.52;1.41;0.29;0.91
cenario23_min16_mx10_res50_q10_ord1;T4;-2.0;1.08;-3.17;1.26;0.65;0.93
cenario23_min16_mx10_res50_q10_ord1;T4;-1.0;1.0;-2.0;1.09;0.91;0.94
cenario23_min16_mx10_res50_q10_ord1;T4;1.0;0.9;-0.1;0.89;0.98;0.95
cenario23_min16_mx10_res50_q10_ord1;T4;2.0;0.88;0.76;0.84;0.92;0.95
cenario23_min16_mx10_res50_q10_ord1;T4;3.0;0.86;1.58;0.81;0.86;0.95
cenario23_min16_mx10_res50_q10_ord1;T4;4.0;0.85;2.38;0.79;0.79;0.94
cenario23_min16_mx10_res50_q10_ord1;T4;5.0;0.83;3.17;0.78;0.72;0.94
cenario23_min16_mx10_res50_q10_ord1;T4;6.0;0.82;3.94;0.76;0.64;0.93
cenario23_min16_mx10_res50_q10_ord1;T4;7.0;0.81;4.7;0.75;0.57;0.93
cenario23_min16_mx10_res50_q10_ord1;T4;8.0;0.81;5.45;0.74;0.51;0.93
cenario23_min16_mx10_res50_q10_ord1;T4;9.0;0.8;6.19;0.74;0.45;0.92
cenario23_min16_mx10_res50_q10_ord1;T4;10.0;0.79;6.92;0.73;0.43;0.92
cenario24_min16_mx10_res50_q10_ord2;T4;-10.0;1.87;-19.7;2.0;-0.33;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-9.0;1.86;-17.7;2.0;-0.34;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-8.0;1.84;-15.69;2.01;-0.36;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-7.0;1.81;-13.69;2.01;-0.38;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-6.0;1.78;-11.68;2.01;-0.39;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-5.0;1.73;-9.66;2.01;-0.38;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-4.0;1.66;-7.66;1.99;-0.32;0.86
cenario24_min16_mx10_res50_q10_ord2;T4;-3.0;1.56;-5.68;1.92;-0.1;0.87
cenario24_min16_mx10_res50_q10_ord2;T4;-2.0;1.4;-3.81;1.7;0.4;0.88
cenario24_min16_mx10_res50_q10_ord2;T4;-1.0;1.27;-2.27;1.43;0.84;0.9
cenario24_min16_mx10_res50_q10_ord2;T4;1.0;1.14;0.14;1.11;0.97;0.91
