Cenário;Canal;scmin;scmax_real;scres_real;Ordem;R2_Medio;Hurst_q2;Largura_Espectro_DeltaAlpha
cenario47_min32_mx10_res50_q10_ord1;P3;32;12160;50;1;0.9482910073151674;0.9488656704101246;0.7758811383614344
cenario48_min32_mx10_res50_q10_ord2;P3;32;12160;50;2;0.9075311181070583;1.0925213274865215;0.753271343091396
cenario49_min64_mx4_res30_q5_ord1;P3;64;30400;30;1;0.9758765841837777;0.807930554086258;0.6337439313174986
cenario50_min64_mx4_res30_q5_ord2;P3;64;30400;30;2;0.9649301480430152;0.9098270657073936;0.5695878600974327
cenario51_min64_mx4_res30_q10_ord1;P3;64;30400;30;1;0.9618524666045254;0.807930554086258;0.7067164748255275
cenario52_min64_mx4_res30_q10_ord2;P3;64;30400;30;2;0.9498050253282067;0.9098270657073936;0.6422622775759708
cenario53_min64_mx4_res50_q5_ord1;P3;64;30400;50;1;0.9789723380240062;0.8048035520984349;0.5767853802936065
cenario54_min64_mx4_res50_q5_ord2;P3;64;30400;50;2;0.963207213775126;0.900869510322146;0.5627921484740224
cenario55_min64_mx4_res50_q10_ord1;P3;64;30400;50;1;0.9655229937724858;0.8048035520984349;0.6408950842859458
cenario56_min64_mx4_res50_q10_ord2;P3;64;30400;50;2;0.9471540231822196;0.900869510322146;0.6366503647333888
cenario57_min64_mx8_res30_q5_ord1;P3;64;15200;30;1;0.9811114457271175;0.8683107283397382;0.5802376011152575
cenario58_min64_mx8_res30_q5_ord2;P3;64;15200;30;2;0.9581292901952647;0.9505413132381451;0.5736818212584032
cenario59_min64_mx8_res30_q10_ord1;P3;64;15200;30;1;0.9693475851236059;0.8683107283397382;0.646680509502013
cenario60_min64_mx8_res30_q10_ord2;P3;64;15200;30;2;0.9436356551608667;0.9505413132381451;0.6479971324969087
cenario61_min64_mx8_res50_q5_ord1;P3;64;15200;50;1;0.9810991925339788;0.8654316628984994;0.5385392553469437
cenario62_min64_mx8_res50_q5_ord2;P3;64;15200;50;2;0.9608041627711813;0.953446413550716;0.5633895650480207
cenario63_min64_mx8_res50_q10_ord1;P3;64;15200;50;1;0.9701588418244972;0.8654316628984994;0.6108037372292134
cenario64_min64_mx8_res50_q10_ord2;P3;64;15200;50;2;0.947958156104385;0.953446413550716;0.6464214479507051
cenario65_min64_mx10_res30_q5_ord1;P3;64;12160;30;1;0.9782616198118841;0.8747697600743952;0.5397802264585492
cenario66_min64_mx10_res30_q5_ord2;P3;64;12160;30;2;0.9553764331262343;0.9611094779693719;0.5793418751835446
cenario67_min64_mx10_res30_q10_ord1;P3;64;12160;30;1;0.966600892266779;0.8747697600743952;0.6058580029245286
cenario68_min64_mx10_res30_q10_ord2;P3;64;12160;30;2;0.9403850186685009;0.9611094779693719;0.6487173006409837
cenario69_min64_mx10_res50_q5_ord1;P3;64;12160;50;1;0.9810760502189553;0.8794951224789421;0.5559596965696549
cenario70_min64_mx10_res50_q5_ord2;P3;64;12160;50;2;0.9574788332513263;0.9593492550473166;0.5835089073950916
cenario71_min64_mx10_res50_q10_ord1;P3;64;12160;50;1;0.9706212636777112;0.8794951224789421;0.6283803810210324
cenario72_min64_mx10_res50_q10_ord2;P3;64;12160;50;2;0.9408943284387392;0.9593492550473166;0.6493954596717764
cenario73_min128_mx4_res30_q5_ord1;P3;128;30400;30;1;0.9787260383711475;0.7654601124419478;0.5237535839855205
cenario74_min128_mx4_res30_q5_ord2;P3;128;30400;30;2;0.980223036834689;0.8295239655565325;0.4896595995051083
cenario75_min128_mx4_res30_q10_ord1;P3;128;30400;30;1;0.9638620800525206;0.7654601124419478;0.6086568744414329
cenario76_min128_mx4_res30_q10_ord2;P3;128;30400;30;2;0.9652646714514408;0.8295239655565325;0.5676400387529279
cenario77_min128_mx4_res50_q5_ord1;P3;128;30400;50;1;0.9836379563629091;0.7558276000807105;0.5346331131768176
cenario78_min128_mx4_res50_q5_ord2;P3;128;30400;50;2;0.9856459271974141;0.8238601354338406;0.4505997040043406
cenario79_min128_mx4_res50_q10_ord1;P3;128;30400;50;1;0.9718132186306458;0.7558276000807105;0.624419410719903
cenario80_min128_mx4_res50_q10_ord2;P3;128;30400;50;2;0.9758617679993515;0.8238601354338406;0.534526198664456
cenario81_min128_mx8_res30_q5_ord1;P3;128;15200;30;1;0.9883157653224538;0.8256829297723726;0.44061519125302673
cenario82_min128_mx8_res30_q5_ord2;P3;128;15200;30;2;0.9818122993562197;0.8780325418070867;0.4678216458432347
cenario83_min128_mx8_res30_q10_ord1;P3;128;15200;30;1;0.9771176429257891;0.8256829297723726;0.5033212906307032
cenario84_min128_mx8_res30_q10_ord2;P3;128;15200;30;2;0.9658942483722427;0.8780325418070867;0.5425111361129309
cenario85_min128_mx8_res50_q5_ord1;P3;128;15200;50;1;0.9883498091245544;0.8115672531710663;0.43499970134532207
cenario86_min128_mx8_res50_q5_ord2;P3;128;15200;50;2;0.9813460393706063;0.8483207744043098;0.46885928139476096
cenario87_min128_mx8_res50_q10_ord1;P3;128;15200;50;1;0.978442511902713;0.8115672531710663;0.5126434602475918
cenario88_min128_mx8_res50_q10_ord2;P3;128;15200;50;2;0.9680933950879578;0.8483207744043098;0.5651022877408653
cenario89_min128_mx10_res30_q5_ord1;P3;128;12160;30;1;0.9845778548984674;0.8168797753711211;0.4628698242905376
cenario90_min128_mx10_res30_q5_ord2;P3;128;12160;30;2;0.9790322846335974;0.8582101039422457;0.502922253073999
cenario91_min128_mx10_res30_q10_ord1;P3;128;12160;30;1;0.9731161521608044;0.8168797753711211;0.5525786813376907
cenario92_min128_mx10_res30_q10_ord2;P3;128;12160;30;2;0.9640210752824407;0.8582101039422457;0.5832457174395147
cenario93_min128_mx10_res50_q5_ord1;P3;128;12160;50;1;0.9889383773651319;0.828553351170372;0.44533801151328767
cenario94_min128_mx10_res50_q5_ord2;P3;128;12160;50;2;0.9786337798062104;0.8693918325244043;0.4640019263151274
cenario95_min128_mx10_res50_q10_ord1;P3;128;12160;50;1;0.9790805247866288;0.828553351170372;0.5106688957477088
cenario96_min128_mx10_res50_q10_ord2;P3;128;12160;50;2;0.9623934683412537;0.8693918325244043;0.5534865950673522
cenario01_min16_mx4_res30_q5_ord1;T4;16;30400;30;1;0.9371445627803773;0.9477497844416637;0.8270463774802943
cenario02_min16_mx4_res30_q5_ord2;T4;16;30400;30;2;0.9022958838186506;1.1506256302035034;0.85436141610516
cenario03_min16_mx4_res30_q10_ord1;T4;16;30400;30;1;0.9158960320679931;0.9477497844416637;0.8519501264586191
cenario04_min16_mx4_res30_q10_ord2;T4;16;30400;30;2;0.8849632259761837;1.1506256302035034;0.8827475247141701
cenario05_min16_mx4_res50_q5_ord1;T4;16;30400;50;1;0.9404423687317836;0.9471986273030443;0.7883285348616464
cenario06_min16_mx4_res50_q5_ord2;T4;16;30400;50;2;0.9038797429966936;1.1408643446253983;0.8685425112862841
cenario07_min16_mx4_res50_q10_ord1;T4;16;30400;50;1;0.9218148373364498;0.9471986273030443;0.8309365437794254
cenario08_min16_mx4_res50_q10_ord2;T4;16;30400;50;2;0.888345319296104;1.1408643446253983;0.9011548610009692
cenario09_min16_mx8_res30_q5_ord1;T4;16;15200;30;1;0.9452349321540181;1.014382523009446;0.8943476623626783
cenario10_min16_mx8_res30_q5_ord2;T4;16;15200;30;2;0.9050972581195176;1.2190191405499011;0.9475253516477977
cenario11_min16_mx8_res30_q10_ord1;T4;16;15200;30;1;0.9301418556450829;1.014382523009446;0.9201404812881231
cenario12_min16_mx8_res30_q10_ord2;T4;16;15200;30;2;0.8905037906286104;1.2190191405499011;0.9705664987700082
cenario13_min16_mx8_res50_q5_ord1;T4;16;15200;50;1;0.9441448060346744;1.011996027747071;0.8778147085651851
cenario14_min16_mx8_res50_q5_ord2;T4;16;15200;50;2;0.9058789921065309;1.220561815901973;0.9253904314904364
cenario15_min16_mx8_res50_q10_ord1;T4;16;15200;50;1;0.927271185256517;1.011996027747071;0.9072916910233069
cenario16_min16_mx8_res50_q10_ord2;T4;16;15200;50;2;0.8910788090747477;1.220561815901973;0.9544466998863728
cenario17_min16_mx10_res30_q5_ord1;T4;16;12160;30;1;0.9463900414784054;1.0379439426256973;0.8337043097566559
