Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario01_min16_mx4_res30_q5_ord1;Fp2;2.5;0.78;0.94;0.73;0.87;0.98
cenario01_min16_mx4_res30_q5_ord1;Fp2;3.0;0.77;1.3;0.7;0.8;0.97
cenario01_min16_mx4_res30_q5_ord1;Fp2;3.5;0.75;1.64;0.67;0.7;0.97
cenario01_min16_mx4_res30_q5_ord1;Fp2;4.0;0.74;1.97;0.64;0.58;0.97
cenario01_min16_mx4_res30_q5_ord1;Fp2;4.5;0.73;2.28;0.61;0.47;0.96
cenario01_min16_mx4_res30_q5_ord1;Fp2;5.0;0.71;2.57;0.6;0.41;0.96
cenario02_min16_mx4_res30_q5_ord2;Fp2;-5.0;0.94;-5.71;1.01;0.64;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;-4.5;0.93;-5.2;1.01;0.68;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;-4.0;0.93;-4.7;0.99;0.75;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;-3.5;0.92;-4.21;0.97;0.82;0.99
cenario02_min16_mx4_res30_q5_ord2;Fp2;-3.0;0.91;-3.73;0.95;0.87;0.99
cenario02_min16_mx4_res30_q5_ord2;Fp2;-2.5;0.9;-3.26;0.94;0.92;0.99
cenario02_min16_mx4_res30_q5_ord2;Fp2;-2.0;0.9;-2.8;0.92;0.95;0.99
cenario02_min16_mx4_res30_q5_ord2;Fp2;-1.5;0.89;-2.34;0.91;0.97;0.99
cenario02_min16_mx4_res30_q5_ord2;Fp2;-1.0;0.89;-1.89;0.9;0.99;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;-0.5;0.88;-1.44;0.89;1.0;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;0.5;0.87;-0.57;0.86;1.0;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;1.0;0.86;-0.14;0.85;0.99;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;1.5;0.86;0.29;0.84;0.97;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;2.0;0.85;0.71;0.83;0.95;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;2.5;0.85;1.12;0.81;0.91;0.98
cenario02_min16_mx4_res30_q5_ord2;Fp2;3.0;0.84;1.52;0.79;0.85;0.97
cenario02_min16_mx4_res30_q5_ord2;Fp2;3.5;0.83;1.91;0.77;0.77;0.97
cenario02_min16_mx4_res30_q5_ord2;Fp2;4.0;0.82;2.28;0.74;0.68;0.96
cenario02_min16_mx4_res30_q5_ord2;Fp2;4.5;0.81;2.65;0.72;0.59;0.96
cenario02_min16_mx4_res30_q5_ord2;Fp2;5.0;0.8;3.0;0.71;0.55;0.95
cenario03_min16_mx4_res30_q10_ord1;Fp2;-10.0;0.97;-10.69;1.06;0.13;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-9.0;0.96;-9.63;1.05;0.15;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-8.0;0.95;-8.58;1.05;0.2;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-7.0;0.93;-7.54;1.04;0.28;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-6.0;0.92;-6.51;1.02;0.39;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-5.0;0.9;-5.5;0.99;0.53;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;-4.0;0.88;-4.52;0.96;0.7;0.99
cenario03_min16_mx4_res30_q10_ord1;Fp2;-3.0;0.86;-3.59;0.91;0.84;0.99
cenario03_min16_mx4_res30_q10_ord1;Fp2;-2.0;0.85;-2.69;0.88;0.94;0.99
cenario03_min16_mx4_res30_q10_ord1;Fp2;-1.0;0.83;-1.83;0.85;0.99;0.99
cenario03_min16_mx4_res30_q10_ord1;Fp2;1.0;0.8;-0.2;0.79;0.98;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;2.0;0.79;0.57;0.75;0.92;0.98
cenario03_min16_mx4_res30_q10_ord1;Fp2;3.0;0.77;1.3;0.7;0.79;0.97
cenario03_min16_mx4_res30_q10_ord1;Fp2;4.0;0.74;1.97;0.64;0.59;0.97
cenario03_min16_mx4_res30_q10_ord1;Fp2;5.0;0.71;2.57;0.59;0.37;0.96
cenario03_min16_mx4_res30_q10_ord1;Fp2;6.0;0.69;3.14;0.56;0.21;0.95
cenario03_min16_mx4_res30_q10_ord1;Fp2;7.0;0.67;3.69;0.54;0.11;0.95
cenario03_min16_mx4_res30_q10_ord1;Fp2;8.0;0.65;4.23;0.54;0.06;0.95
cenario03_min16_mx4_res30_q10_ord1;Fp2;9.0;0.64;4.77;0.53;0.03;0.94
cenario03_min16_mx4_res30_q10_ord1;Fp2;10.0;0.63;5.3;0.53;0.02;0.94
cenario04_min16_mx4_res30_q10_ord2;Fp2;-10.0;1.0;-11.03;1.09;0.18;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-9.0;0.99;-9.94;1.08;0.21;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-8.0;0.98;-8.86;1.07;0.28;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-7.0;0.97;-7.8;1.06;0.37;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-6.0;0.96;-6.74;1.04;0.48;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-5.0;0.94;-5.71;1.02;0.61;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-4.0;0.93;-4.7;0.99;0.75;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;-3.0;0.91;-3.73;0.95;0.87;0.99
cenario04_min16_mx4_res30_q10_ord2;Fp2;-2.0;0.9;-2.8;0.92;0.95;0.99
cenario04_min16_mx4_res30_q10_ord2;Fp2;-1.0;0.89;-1.89;0.9;0.99;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;1.0;0.86;-0.14;0.85;0.99;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;2.0;0.85;0.71;0.83;0.95;0.98
cenario04_min16_mx4_res30_q10_ord2;Fp2;3.0;0.84;1.52;0.79;0.85;0.97
cenario04_min16_mx4_res30_q10_ord2;Fp2;4.0;0.82;2.28;0.74;0.69;0.96
cenario04_min16_mx4_res30_q10_ord2;Fp2;5.0;0.8;3.0;0.7;0.52;0.95
cenario04_min16_mx4_res30_q10_ord2;Fp2;6.0;0.78;3.69;0.68;0.38;0.94
cenario04_min16_mx4_res30_q10_ord2;Fp2;7.0;0.77;4.36;0.66;0.29;0.94
cenario04_min16_mx4_res30_q10_ord2;Fp2;8.0;0.75;5.02;0.66;0.22;0.93
cenario04_min16_mx4_res30_q10_ord2;Fp2;9.0;0.74;5.67;0.65;0.18;0.92
cenario04_min16_mx4_res30_q10_ord2;Fp2;10.0;0.73;6.32;0.65;0.16;0.92
cenario05_min16_mx4_res50_q5_ord1;Fp2;-5.0;0.89;-5.46;0.96;0.64;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-4.5;0.88;-4.98;0.96;0.68;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-4.0;0.88;-4.51;0.94;0.75;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-3.5;0.87;-4.04;0.92;0.81;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-3.0;0.86;-3.58;0.91;0.86;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-2.5;0.85;-3.13;0.89;0.91;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-2.0;0.85;-2.69;0.88;0.94;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-1.5;0.84;-2.26;0.86;0.97;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-1.0;0.83;-1.83;0.85;0.99;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;-0.5;0.82;-1.41;0.83;1.0;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;0.5;0.81;-0.59;0.8;1.0;0.99
cenario05_min16_mx4_res50_q5_ord1;Fp2;1.0;0.8;-0.2;0.79;0.99;0.98
cenario05_min16_mx4_res50_q5_ord1;Fp2;1.5;0.8;0.19;0.77;0.96;0.98
cenario05_min16_mx4_res50_q5_ord1;Fp2;2.0;0.79;0.58;0.75;0.93;0.98
cenario05_min16_mx4_res50_q5_ord1;Fp2;2.5;0.78;0.95;0.73;0.88;0.98
cenario05_min16_mx4_res50_q5_ord1;Fp2;3.0;0.77;1.3;0.7;0.8;0.97
cenario05_min16_mx4_res50_q5_ord1;Fp2;3.5;0.76;1.65;0.67;0.71;0.97
cenario05_min16_mx4_res50_q5_ord1;Fp2;4.0;0.74;1.98;0.65;0.61;0.97
cenario05_min16_mx4_res50_q5_ord1;Fp2;4.5;0.73;2.3;0.62;0.51;0.96
cenario05_min16_mx4_res50_q5_ord1;Fp2;5.0;0.72;2.6;0.61;0.46;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;-5.0;0.94;-5.68;1.0;0.68;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;-4.5;0.93;-5.18;0.99;0.71;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;-4.0;0.92;-4.68;0.98;0.78;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;-3.5;0.91;-4.2;0.96;0.83;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-3.0;0.91;-3.72;0.95;0.88;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-2.5;0.9;-3.25;0.93;0.92;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-2.0;0.9;-2.79;0.92;0.95;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-1.5;0.89;-2.34;0.91;0.98;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-1.0;0.88;-1.88;0.9;0.99;0.99
cenario06_min16_mx4_res50_q5_ord2;Fp2;-0.5;0.88;-1.44;0.88;1.0;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;0.5;0.87;-0.57;0.86;1.0;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;1.0;0.87;-0.13;0.85;0.99;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;1.5;0.86;0.29;0.84;0.98;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;2.0;0.85;0.71;0.83;0.95;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;2.5;0.85;1.12;0.81;0.91;0.98
cenario06_min16_mx4_res50_q5_ord2;Fp2;3.0;0.84;1.52;0.79;0.86;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;3.5;0.83;1.91;0.77;0.78;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;4.0;0.82;2.29;0.75;0.69;0.97
cenario06_min16_mx4_res50_q5_ord2;Fp2;4.5;0.81;2.66;0.72;0.6;0.96
cenario06_min16_mx4_res50_q5_ord2;Fp2;5.0;0.8;3.02;0.71;0.55;0.96
cenario07_min16_mx4_res50_q10_ord1;Fp2;-10.0;0.95;-10.51;1.03;0.23;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;-9.0;0.94;-9.48;1.03;0.25;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;-8.0;0.93;-8.46;1.02;0.31;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;-7.0;0.92;-7.45;1.01;0.39;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-6.0;0.91;-6.45;0.99;0.49;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-5.0;0.89;-5.46;0.97;0.62;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-4.0;0.88;-4.51;0.94;0.75;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-3.0;0.86;-3.58;0.91;0.86;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-2.0;0.85;-2.69;0.88;0.94;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;-1.0;0.83;-1.83;0.85;0.99;0.99
cenario07_min16_mx4_res50_q10_ord1;Fp2;1.0;0.8;-0.2;0.79;0.98;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;2.0;0.79;0.58;0.75;0.93;0.98
cenario07_min16_mx4_res50_q10_ord1;Fp2;3.0;0.77;1.3;0.7;0.8;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;4.0;0.74;1.98;0.65;0.61;0.97
cenario07_min16_mx4_res50_q10_ord1;Fp2;5.0;0.72;2.6;0.61;0.43;0.96
cenario07_min16_mx4_res50_q10_ord1;Fp2;6.0;0.7;3.19;0.58;0.28;0.95
cenario07_min16_mx4_res50_q10_ord1;Fp2;7.0;0.68;3.76;0.57;0.2;0.94
cenario07_min16_mx4_res50_q10_ord1;Fp2;8.0;0.67;4.32;0.56;0.14;0.94
cenario07_min16_mx4_res50_q10_ord1;Fp2;9.0;0.65;4.88;0.55;0.11;0.93
cenario07_min16_mx4_res50_q10_ord1;Fp2;10.0;0.64;5.43;0.55;0.1;0.93
cenario08_min16_mx4_res50_q10_ord2;Fp2;-10.0;0.99;-10.9;1.06;0.28;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-9.0;0.98;-9.83;1.06;0.3;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-8.0;0.97;-8.78;1.05;0.36;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-7.0;0.96;-7.73;1.04;0.44;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-6.0;0.95;-6.69;1.03;0.54;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-5.0;0.94;-5.68;1.0;0.65;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-4.0;0.92;-4.68;0.98;0.78;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;-3.0;0.91;-3.72;0.95;0.88;0.99
cenario08_min16_mx4_res50_q10_ord2;Fp2;-2.0;0.9;-2.79;0.92;0.95;0.99
cenario08_min16_mx4_res50_q10_ord2;Fp2;-1.0;0.88;-1.88;0.9;0.99;0.99
cenario08_min16_mx4_res50_q10_ord2;Fp2;1.0;0.87;-0.13;0.85;0.99;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;2.0;0.85;0.71;0.83;0.95;0.98
cenario08_min16_mx4_res50_q10_ord2;Fp2;3.0;0.84;1.52;0.79;0.85;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;4.0;0.82;2.29;0.75;0.7;0.97
cenario08_min16_mx4_res50_q10_ord2;Fp2;5.0;0.8;3.02;0.71;0.52;0.96
cenario08_min16_mx4_res50_q10_ord2;Fp2;6.0;0.78;3.7;0.68;0.37;0.95
cenario08_min16_mx4_res50_q10_ord2;Fp2;7.0;0.77;4.37;0.66;0.27;0.94
cenario08_min16_mx4_res50_q10_ord2;Fp2;8.0;0.75;5.03;0.66;0.21;0.94
cenario08_min16_mx4_res50_q10_ord2;Fp2;9.0;0.74;5.68;0.65;0.17;0.93
cenario08_min16_mx4_res50_q10_ord2;Fp2;10.0;0.73;6.33;0.65;0.15;0.93
cenario09_min16_mx8_res30_q5_ord1;Fp2;-5.0;0.93;-5.64;1.01;0.58;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-4.5;0.92;-5.14;1.0;0.62;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-4.0;0.91;-4.64;0.98;0.71;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-3.5;0.9;-4.15;0.96;0.78;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-3.0;0.89;-3.68;0.94;0.85;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-2.5;0.88;-3.21;0.92;0.9;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-2.0;0.88;-2.75;0.91;0.94;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-1.5;0.87;-2.3;0.89;0.97;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-1.0;0.86;-1.86;0.88;0.99;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;-0.5;0.85;-1.43;0.86;1.0;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;0.5;0.84;-0.58;0.84;1.0;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;1.0;0.84;-0.16;0.83;0.99;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;1.5;0.83;0.25;0.81;0.97;0.99
cenario09_min16_mx8_res30_q5_ord1;Fp2;2.0;0.82;0.65;0.8;0.94;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;2.5;0.82;1.04;0.77;0.89;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;3.0;0.81;1.42;0.75;0.82;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;3.5;0.8;1.79;0.72;0.72;0.98
cenario09_min16_mx8_res30_q5_ord1;Fp2;4.0;0.78;2.14;0.68;0.59;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;4.5;0.77;2.47;0.65;0.47;0.97
cenario09_min16_mx8_res30_q5_ord1;Fp2;5.0;0.76;2.79;0.64;0.41;0.96
cenario10_min16_mx8_res30_q5_ord2;Fp2;-5.0;0.97;-5.83;1.03;0.69;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-4.5;0.96;-5.31;1.02;0.72;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-4.0;0.95;-4.8;1.01;0.78;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-3.5;0.94;-4.3;0.99;0.83;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-3.0;0.94;-3.81;0.98;0.88;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-2.5;0.93;-3.33;0.96;0.92;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-2.0;0.92;-2.85;0.95;0.95;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-1.5;0.92;-2.38;0.94;0.97;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-1.0;0.91;-1.91;0.92;0.99;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;-0.5;0.91;-1.45;0.91;1.0;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;0.5;0.9;-0.55;0.89;1.0;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;1.0;0.89;-0.11;0.88;0.99;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;1.5;0.89;0.33;0.87;0.98;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;2.0;0.88;0.76;0.86;0.96;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;2.5;0.88;1.19;0.85;0.92;0.98
cenario10_min16_mx8_res30_q5_ord2;Fp2;3.0;0.87;1.61;0.83;0.87;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;3.5;0.86;2.02;0.81;0.81;0.97
cenario10_min16_mx8_res30_q5_ord2;Fp2;4.0;0.85;2.42;0.79;0.73;0.96
cenario10_min16_mx8_res30_q5_ord2;Fp2;4.5;0.85;2.8;0.77;0.65;0.96
cenario10_min16_mx8_res30_q5_ord2;Fp2;5.0;0.84;3.18;0.76;0.61;0.95
cenario11_min16_mx8_res30_q10_ord1;Fp2;-10.0;1.0;-10.96;1.08;0.15;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;-9.0;0.99;-9.88;1.08;0.17;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;-8.0;0.97;-8.8;1.07;0.22;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;-7.0;0.96;-7.73;1.06;0.3;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;-6.0;0.95;-6.68;1.04;0.41;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;-5.0;0.93;-5.64;1.02;0.55;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;-4.0;0.91;-4.64;0.98;0.71;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;-3.0;0.89;-3.68;0.94;0.85;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;-2.0;0.88;-2.75;0.91;0.94;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;-1.0;0.86;-1.86;0.88;0.98;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;1.0;0.84;-0.16;0.82;0.99;0.99
cenario11_min16_mx8_res30_q10_ord1;Fp2;2.0;0.82;0.65;0.79;0.94;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;3.0;0.81;1.42;0.75;0.81;0.98
cenario11_min16_mx8_res30_q10_ord1;Fp2;4.0;0.78;2.14;0.68;0.6;0.97
cenario11_min16_mx8_res30_q10_ord1;Fp2;5.0;0.76;2.79;0.63;0.37;0.96
cenario11_min16_mx8_res30_q10_ord1;Fp2;6.0;0.73;3.4;0.6;0.2;0.96
cenario11_min16_mx8_res30_q10_ord1;Fp2;7.0;0.71;3.99;0.58;0.1;0.95
cenario11_min16_mx8_res30_q10_ord1;Fp2;8.0;0.7;4.57;0.58;0.04;0.95
cenario11_min16_mx8_res30_q10_ord1;Fp2;9.0;0.68;5.15;0.57;0.01;0.94
cenario11_min16_mx8_res30_q10_ord1;Fp2;10.0;0.67;5.72;0.57;0.0;0.94
cenario12_min16_mx8_res30_q10_ord2;Fp2;-10.0;1.02;-11.19;1.09;0.26;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-9.0;1.01;-10.1;1.09;0.29;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-8.0;1.0;-9.01;1.08;0.36;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-7.0;0.99;-7.93;1.07;0.44;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-6.0;0.98;-6.87;1.05;0.55;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-5.0;0.97;-5.83;1.03;0.66;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-4.0;0.95;-4.8;1.01;0.78;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-3.0;0.94;-3.81;0.98;0.88;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-2.0;0.92;-2.85;0.95;0.95;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;-1.0;0.91;-1.91;0.93;0.99;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;1.0;0.89;-0.11;0.88;0.99;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;2.0;0.88;0.76;0.86;0.95;0.98
cenario12_min16_mx8_res30_q10_ord2;Fp2;3.0;0.87;1.61;0.83;0.87;0.97
cenario12_min16_mx8_res30_q10_ord2;Fp2;4.0;0.85;2.42;0.79;0.73;0.96
cenario12_min16_mx8_res30_q10_ord2;Fp2;5.0;0.84;3.18;0.75;0.58;0.95
cenario12_min16_mx8_res30_q10_ord2;Fp2;6.0;0.82;3.92;0.73;0.46;0.94
cenario12_min16_mx8_res30_q10_ord2;Fp2;7.0;0.81;4.65;0.72;0.37;0.93
cenario12_min16_mx8_res30_q10_ord2;Fp2;8.0;0.79;5.36;0.71;0.31;0.93
cenario12_min16_mx8_res30_q10_ord2;Fp2;9.0;0.78;6.06;0.7;0.27;0.92
cenario12_min16_mx8_res30_q10_ord2;Fp2;10.0;0.78;6.77;0.7;0.25;0.92
cenario13_min16_mx8_res50_q5_ord1;Fp2;-5.0;0.92;-5.61;1.0;0.6;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-4.5;0.91;-5.11;0.99;0.64;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-4.0;0.9;-4.61;0.97;0.73;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-3.5;0.9;-4.13;0.95;0.8;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-3.0;0.89;-3.66;0.93;0.86;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-2.5;0.88;-3.2;0.92;0.91;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-2.0;0.87;-2.75;0.9;0.94;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-1.5;0.87;-2.3;0.89;0.97;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-1.0;0.86;-1.86;0.87;0.99;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;-0.5;0.85;-1.43;0.86;1.0;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;0.5;0.84;-0.58;0.83;1.0;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;1.0;0.83;-0.17;0.82;0.99;0.99
cenario13_min16_mx8_res50_q5_ord1;Fp2;1.5;0.83;0.24;0.81;0.97;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;2.0;0.82;0.64;0.79;0.93;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;2.5;0.81;1.03;0.76;0.88;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;3.0;0.8;1.4;0.74;0.8;0.98
cenario13_min16_mx8_res50_q5_ord1;Fp2;3.5;0.79;1.76;0.7;0.7;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;4.0;0.78;2.11;0.67;0.57;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;4.5;0.76;2.43;0.64;0.44;0.97
cenario13_min16_mx8_res50_q5_ord1;Fp2;5.0;0.75;2.75;0.62;0.38;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;-5.0;0.96;-5.81;1.03;0.67;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;-4.5;0.95;-5.3;1.02;0.7;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;-4.0;0.95;-4.79;1.0;0.77;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;-3.5;0.94;-4.29;0.99;0.83;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-3.0;0.93;-3.8;0.97;0.88;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-2.5;0.93;-3.32;0.96;0.93;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-2.0;0.92;-2.84;0.94;0.96;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-1.5;0.92;-2.38;0.93;0.98;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-1.0;0.91;-1.91;0.92;0.99;0.99
cenario14_min16_mx8_res50_q5_ord2;Fp2;-0.5;0.91;-1.45;0.91;1.0;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;0.5;0.9;-0.55;0.89;1.0;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;1.0;0.89;-0.11;0.89;0.99;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;1.5;0.89;0.33;0.88;0.98;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;2.0;0.89;0.77;0.87;0.96;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;2.5;0.88;1.2;0.85;0.93;0.98
cenario14_min16_mx8_res50_q5_ord2;Fp2;3.0;0.87;1.62;0.84;0.88;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;3.5;0.87;2.04;0.82;0.82;0.97
cenario14_min16_mx8_res50_q5_ord2;Fp2;4.0;0.86;2.44;0.79;0.74;0.96
cenario14_min16_mx8_res50_q5_ord2;Fp2;4.5;0.85;2.83;0.77;0.65;0.95
cenario14_min16_mx8_res50_q5_ord2;Fp2;5.0;0.84;3.21;0.76;0.61;0.95
cenario15_min16_mx8_res50_q10_ord1;Fp2;-10.0;0.99;-10.86;1.07;0.16;0.98
cenario15_min16_mx8_res50_q10_ord1;Fp2;-9.0;0.98;-9.79;1.07;0.19;0.98
